Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Label
ezdrive.com-cvqj.top,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
tel.ptesexchage.info,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
l.ead.me,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1
bit.ly,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1
helpid9355723849185962819.web.app,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
att-yahoo-100775.weeblysite.com,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
attransitlog.weebly.com,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
q-r.to,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1
tinyurl.com,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,0,0,1,0,1
l.wl.co,0,0,1,1,1,0,0,0,1,1,1,0,0,1,0,1
share.hsforms.com,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0,1
9013351951-1.github.io,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1
cyzfv.xyz,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
usps.com-trackvfq.top,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
outlookcom-48708867.hubspotpagebuilder.com,0,0,1,1,0,0,0,1,1,1,1,0,0,1,0,1
pub-3b78e8bd009e48b6b19e6828c5929656.r2.dev,0,0,1,1,0,0,0,1,1,1,1,0,0,1,0,1
phntmwallliett.webflow.io,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
bgcinqcbb3.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
qontomsg02.web.app,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
bit.ly,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,0,0,1,0,1
zxcvb-24208.web.app,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
singupdateoqn.top,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,0,0,1,0,1
new.express.adobe.com,0,0,0,2,0,0,0,0,1,1,1,0,0,1,0,1
qrco.de,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1
currentlymail90s.weebly.com,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,0,0,1,0,1
bit.ly,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1
secure.stoxcapltalx.com,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
ezdrive.com-ffkx.xin,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
id48572394823472512.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
docs.google.com,0,0,1,4,0,0,0,0,1,1,1,0,0,1,0,1
webmail-104362.weeblysite.com,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
t.co,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1
server-tiscalicz.weeblysite.com,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
my-ee-details.web.app,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
editor.domainspot.com,0,0,1,2,0,0,1,0,1,1,1,0,0,1,0,1
nebimtis.web.app,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
47d73a9b2f44.godaddysites.com,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
home-start-trozur.webflow.io,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
t2m.io,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1
docs.google.com,0,0,1,4,0,0,0,0,1,1,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,0,0,1,0,1
docs.google.com,0,0,1,4,0,0,0,0,1,1,1,0,0,1,0,1
appcrdhvbcredit1.web.app,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,0,0,1,0,1
tweb.muhyo.uz,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
pub-f5c127537d254b589faf4e154d158c0c.r2.dev,0,0,1,1,0,0,0,1,1,1,1,0,0,1,0,1
mwxoq1840.ukit.me,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
bit.ly,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1
zheard.net,0,0,1,3,0,0,0,0,1,1,1,0,0,1,0,1
pub-893d2b2452c14024b56c389b814c3c73.r2.dev,0,0,1,1,0,0,0,1,1,1,1,0,0,1,0,1
forms.office.com,0,0,1,2,0,0,0,0,1,1,1,0,0,1,0,1
safemoon-17aca.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
chambalin.wixsite.com,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1
safietene.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
vlodsad.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
inp0st.9043425.xyz,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1
docs.google.com,0,0,1,4,0,0,0,0,1,1,1,0,0,1,0,1
home-109858.weeblysite.com,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
reftiii345.weebly.com,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
pub-9b5d9eb5e0f34c829334eacd67387487.r2.dev,0,0,1,1,0,0,0,1,1,1,1,0,0,1,0,1
trerezrr-wlleti.webflow.io,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
authenticate-user-offense.vercel.app,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
customerinvoice-534998.web.app,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
tinyurl.com,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1
apipoocoin-tk.blogspot.com,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
itdskbz3.web.app,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
dashboard-bestwallet.web.app,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
bov-mobile-app.web.app,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
case10502036121.web.app,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
ww1.banrural.com,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
telegrambotfixs.pages.dev,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
qrco.de,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1
qrco.de,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1
acount-verifieds.start.page,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,0,0,1,0,1
pub-0af70b9cbf2947ab9a9006f6f5d7303d.r2.dev,0,0,1,1,0,0,0,1,1,1,1,0,0,1,0,1
agrrzty.web.app,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
serviciodecorreo.es,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
bafybeif6rstqhk66jvd7lnjzdv7uofkbc4cipv5ydhyw56vwsxgzupalla.ipfs.dweb.link,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0,1
e-zpasskoli.top,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
anz-ref7136.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
pub-ae62f8c1ebef47dba8e9cae8e3f20edb.r2.dev,0,0,1,1,0,0,0,1,1,1,1,0,0,1,0,1
ayongserverh.sbs,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1
metamaskxx1.webcindario.com,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
dmfgermany.de,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1
help-bussinessmanager-center.pages.dev,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
docs.google.com,0,0,1,3,0,0,0,0,1,1,1,0,0,1,0,1
l.ead.me,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1
teo01.xyz,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
lecah74399-my-cheetah-website.site.builderall.net,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
forologikespllirofories.web.app,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
flydubai-staging-app-current.azureedge.net,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
newsite0092.wpenginepowered.com,0,0,1,2,0,0,0,0,1,1,1,0,0,1,0,1
t.co,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1
tinyurl.com,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1
q-r.to,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1
semak-bantuantunai2024-pov.my.id,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1
new.express.adobe.com,0,0,0,2,0,0,0,0,1,1,1,0,0,1,0,1
e-zpassliw.top,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
cdc-net-banquedesteritoires.fr,0,0,1,3,0,0,0,1,1,1,1,1,1,1,1,1
xyd75.cc,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,0,0,1,0,1
shipping532.weebly.com,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
optikgeneral.com,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,1
inetasia.com,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1
technoindiagroup.com,0,0,1,2,0,0,0,0,1,1,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,0,0,1,0,1
seviicesses.weebly.com,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
l.ead.me,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1
pub-2cf8853a390245b490955d6e1788da25.r2.dev,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1
my-site-106907.weeblysite.com,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
flypdfua.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
myattvoicemessage.pory.app,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,0,0,1,0,1
binbullion.com,0,0,1,3,0,0,0,0,1,1,1,0,0,1,0,1
dropbox.com,0,0,1,4,0,0,1,0,1,1,1,0,0,1,0,1
sagawa-slfcclcrx.com%E2%88%95yrokoooki%E2%88%95amtir%E2%88%95hmsbdhs@acbozoqfoi.vxwezsp.cn,0,1,1,1,0,0,1,1,1,1,1,0,0,1,0,1
bafybeihzus6c4egogjb25ghuoyulrnwmnlimik5wvmdtycrrqvhrqavpwq.ipfs.dweb.link,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,0,0,1,0,1
l.ead.me,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1
sites.google.com,0,0,0,2,0,0,0,0,1,1,1,0,0,1,1,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,0,0,1,0,1
l.ead.me,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1
opportunity-free-verified-badge-apply.vercel.app,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
docs.google.com,0,0,1,4,0,0,0,0,1,1,1,0,0,1,0,1
bit.ly,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1
submit-dispute-form.github.io,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1
shorturl.at,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,0,0,1,0,1
attttyahoomai5e.weebly.com,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
phantomm-waleth.webflow.io,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
tinyurl.com,0,0,1,1,0,0,1,0,1,1,1,0,0,1,0,1
bov-verify.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
577565currentlyattyahoo.weebly.com,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
jemi.so,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1
bit.ly,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1
safety-profiles-fb-ads-1009636172.vercel.app,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
gryryyrytt.weebly.com,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
smartcase.ltda,0,1,1,2,0,0,0,0,1,1,1,0,0,1,0,1
currentlyatt034.weebly.com,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
linktr.ee,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1
q-r.to,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1
ipfs.io,0,0,1,3,0,0,0,0,1,1,1,0,0,1,0,1
onlineaccess-centier.web.app,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
tinyurl.com,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1
dropbox.com,0,0,1,4,0,0,1,0,1,1,1,0,0,1,0,1
bit.ly,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1
domachetendi3.web.app,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
tinyurl.com,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,0,0,1,0,1
auberge-lorraine-levaltin.fr,0,0,1,4,0,0,0,1,1,1,1,0,0,1,0,1
9zh.5e8.mytemp.website,0,0,0,2,0,0,0,0,1,1,1,0,0,1,0,1
tinyurl.com,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1
dropbox.com,0,0,1,3,0,0,1,0,1,1,1,0,0,1,0,1
metafb-stursvw.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
activarahorrrojdjh.0hi.me,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,0,0,1,0,1
att.superokay.com,0,0,0,2,0,0,0,0,1,1,1,0,0,1,0,1
cloud-salad-8852.neleuoarbrlei.workers.dev,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
d64998.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
sso-phantom--extension--cdn.webflow.io,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
lnkd.in,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1
metamask.app.link,0,0,0,2,0,0,0,0,1,1,1,0,0,1,0,1
usps.com-trackkzw.top,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
sites.google.com,0,0,0,3,0,0,0,0,1,1,1,0,0,1,1,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,0,0,1,0,1
login-page-105531.square.site,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
flow.page,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1
hghdgsds.weebly.com,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
new.express.adobe.com,0,0,0,2,0,0,0,0,1,1,1,0,0,1,0,1
bit.ly,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1
bit.ly,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1
campsite.bio,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1
badertfveritas.web.app,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
new.express.adobe.com,0,0,0,2,0,0,0,0,1,1,1,0,0,1,0,1
ezdrive.com-muqb.xin,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
gpggrcdum.web.app,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
docs.google.com,0,0,1,4,0,0,0,0,1,1,1,0,0,1,0,1
l.ead.me,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1
ezdrivemangc.vip,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1
ezdrive.com-hplj.xin,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
cgd-caixageralpt.com,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
autho--b--sso---bybite.webflow.io,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
metamasklo-giin.godaddysites.com,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
feg-token-auth.web.app,0,0,1,2,0,0,0,1,1,1,1,0,0,1,0,1
com-onlinesea.top,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
hatayddos.github.io,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
web3dapprectifier.pages.dev,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
link.kemkes.go.id,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1
3900-identifiezvousv0cal.ukit.me,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
s.yam.com,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1
ezdrive.com-t0e8.xin,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
l.ead.me,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1
my.yyzpb.com,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1
ipfs.best-practice.se,0,0,1,3,1,0,0,1,1,1,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,0,0,1,0,1
currently0987652.weebly.com,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
44emac-looks.weebly.com,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
telstraaaanh.weebly.com,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
cmich-oit.weebly.com,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
tinyurl.com,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1
alladmissionbd.com,0,0,0,2,0,0,0,0,1,1,1,0,0,1,0,1
chronopostfr.golf,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
google.com,0,0,1,1,1,0,0,0,1,1,1,0,0,1,0,1
bit.ly,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1
t.co,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1
jbfmd.asia,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,1
assets-bid-place.com,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1
usps.com-tracking-helpdfg.cc,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1
bit.ly,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1
att-mail-109849.weeblysite.com,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
dropbox.com,0,0,1,4,0,0,1,0,1,1,1,0,0,1,0,1
sxoftmix.godaddysites.com,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
incio-bhd33.webcindario.com,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
pub-6644b6f9fe4148e5a6bbb5b379bdeed2.r2.dev,0,0,1,1,0,0,0,1,1,1,1,0,0,1,0,1
sahoiw0.komi.io,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
manualmainnetsync.pages.dev,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
czechupdate2024.activehosted.com,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
singred25956447914732649713648239-d.github.io,0,0,1,2,0,0,0,1,1,1,1,0,0,1,0,1
tinyurl.com,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1
Mastercard.cobusur.com∕bmfbb∕zkwfnr∕qqmzoqk@cuiehfwvfy.𝕝𝕓𝕢𝕩𝕚.cn,0,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1
tinyurl.com,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1
mjbopolstle.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
juno-webmail-108608.weeblysite.com,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
qrco.de,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1
snetmailsecure.weebly.com,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
biprovinciahex.webcindario.com,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1
170.106.193.204,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
app.enhancv.com,0,0,0,2,0,0,0,0,1,1,1,0,0,1,0,1
us694992pkg.top,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1
manage-authentify-us-8898.feedback-me.com,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
hijep33192.wixsite.com,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1
zeo.vsvkgqp.shop,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
43.153.207.103,0,0,1,3,1,0,0,0,1,1,1,0,0,1,0,1
suryapi.de,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
capite.stream,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
lktbillse.info,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
deuxdoitsdelavictoire.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
11168cf.wcomhost.com,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
reviews-page-57d26.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
tracking.sendrentnow.com,0,0,1,2,0,0,0,0,1,1,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,0,0,1,0,1
content-ledgg--s--net.webflow.io,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,0,0,1,0,1
sgmc-71f08.web.app,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
ukevri-user.click,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
com-qcghpa.top,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
currently52345.weebly.com,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
usps.com-tracking-helpana.cc,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
ensytablectlem.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
bafkreih4ip5zjsxef3jbe32pyegreos33fovmx4546n5bglt5plmopvjiq.ipfs.dweb.link,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
l.ead.me,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1
ups-fillinfoa.info,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
mwaiy79373hjiif940k.pages.dev,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,1
rewyt.weebly.com,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
sites.google.com,0,0,0,2,0,0,0,0,1,1,1,0,0,1,1,1
docs.google.com,0,0,1,4,0,0,0,0,1,1,1,0,0,1,0,1
srtycuiksdjldfyujew-easdyufyaifysduyjkqefhads.teemill.com,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
bollon.ru,0,0,0,3,0,0,0,0,1,1,1,0,0,1,0,1
usps.com-tarpostor.cc,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
paypaI.shop,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,0,0,1,0,1
theme-usa-ladgger.webflow.io,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
pub-922ab159fd2c4adfa24c7bca3bbdcd2e.r2.dev,0,0,1,1,0,0,0,1,1,1,1,0,0,1,0,1
bit.ly,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1
sites.google.com,0,0,0,3,0,0,0,0,1,1,1,0,0,1,1,1
q-r.to,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,0,0,1,0,1
superimposereliefsindos.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,0,0,1,0,1
dpcarrico.wixsite.com,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1
joescamp35662.activehosted.com,0,0,0,2,0,0,0,0,1,1,1,0,0,1,0,1
pub-1de003bdaa014178b2ea4b91357f8921.r2.dev,0,0,1,1,0,0,0,1,1,1,1,0,0,1,0,1
l.ead.me,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1
qrco.de,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1
estafetahb.cc,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
webmaill000.weebly.com,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
ipfs.io,0,0,1,2,0,0,0,0,1,1,1,0,0,1,0,1
sherielllott.wixsite.com,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,0,0,1,0,1
dangkyhosochicago.wixsite.com,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1
att-107634.weeblysite.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
bit.ly,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1
shelaccountfrackspaceusers.weebly.com,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
qrco.de,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1
esrtetyji.weebly.com,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
netzero-webmail-108430.weeblysite.com,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
bit.ly,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1
bampersonas.web.app,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
wwwv.smbc-card.clavicy.hfytjq.cn,0,0,1,1,0,0,0,1,1,1,1,0,0,1,0,1
tinyurl.com,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1
bafkreidr7q4icdrmqy7swwz2tk5dzjhamv6dptge634lrrpknou4wz6leq.ipfs.nftstorage.link,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
netflix.portal.wegotpopapp.com,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1
nftstorage.link,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,1
s.indaposts.cc,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
qrco.de,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1
t.co,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1
mcphail1519.activehosted.com,0,0,0,2,0,0,0,0,1,1,1,0,0,1,0,1
pub-6f395747b9444e9789d15e664a80c273.r2.dev,0,0,1,1,0,0,0,1,1,1,1,0,0,1,0,1
microsoft-vaida.webcindario.com,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
43.134.233.26,0,0,1,1,1,0,0,0,1,1,1,0,0,1,0,1
ow.ly,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1
